1502	human	1	153543621	153992155
1503	spotted_gar	LG17	23602914	24501507
1503	chicken	1	138042475	140244146
1504	zebra_finch	14	15686472	16647380
1504	turkey	16	13623237	14327318
1505	turkey	11	12560167	14164500
1505	human	3	187234082	192917856
1506	human	9	25676969	33248567
1506	chicken	Z	68770511	71230926
1507	spotted_gar	LG9	23077775	25448153
1507	chicken	2	1019252	2118263
1508	spotted_gar	LG8	38896714	40824823
1508	chicken	1	60605738	62141755
1509	spotted_gar	LG18	11533051	12502669
1509	human	20	31664458	32961845
1510	zebra_finch	1	35147386	36898773
1510	turkey	1	180037951	181335491
1511	turkey	6	4033878	6091505
1511	human	3	37861880	39153591
1512	chicken	26	547638	951237
1512	human	1	201134772	202927234
1513	human	4	83090048	87529376
1513	turkey	4	20464135	21239028
1514	human	10	70137981	72354919
1514	spotted_gar	LG5	7069065	7436244
1515	spotted_gar	LG7	34779398	36085141
1515	zebra_finch	5	27891401	29727559
1516	turkey	Z	37225372	40502165
1516	zebra_finch	Z	6665630	11416471
1517	chicken	13	8133156	9078704
1517	spotted_gar	LG6	20636905	21944736
1518	human	15	59611783	63833948
1518	spotted_gar	LG3	52971633	54350270
1519	turkey	10	26334652	27012195
1519	spotted_gar	LG10	2620176	3527937
1520	chicken	6	19940236	21291457
1520	spotted_gar	LG5	8142430	8679905
1521	spotted_gar	LG10	35680986	36768450
1521	human	17	81228277	82022878
1522	zebra_finch	Z	4836768	6581446
1522	chicken	Z	52280210	54269565
1523	chicken	30	356541	658067
1523	human	19	12891160	14565980
1523	spotted_gar	LG6	24395346	24507177
1523	zebra_finch	30	3288205	3491452
1524	human	8	20246165	23854806
1524	spotted_gar	LG1	3687680	6026404
1525	spotted_gar	LG3	7398045	9236692
1525	human	11	78188919	86069084
1526	spotted_gar	LG12	33967796	34896064
1526	turkey	1	47839393	48853445
1527	zebra_finch	Z	55436083	60256718
1527	spotted_gar	LG2	37394360	42985974
1528	zebra_finch	7	1442398	3355440
1528	human	2	236569825	240025342
1529	human	3	46857872	48188417
1529	zebra_finch	2	516608	1414072
1530	zebra_finch	20	7654951	8066925
1530	spotted_gar	LG18	2522876	3813908
1531	turkey	7	1809673	4799616
1531	spotted_gar	LG12	7504936	9786413
1532	turkey	19	171349	1360564
1532	spotted_gar	LG21	50689	1406726
1533	turkey	11	20583063	22742840
1533	spotted_gar	LG14	4224949	5825820
1534	chicken	27	2636949	3191377
1534	human	17	43483975	44324823
1535	spotted_gar	LG15	1679284	3077775
1535	zebra_finch	27	228778	605936
1536	human	18	24162052	35143470
1536	spotted_gar	LG9	11121966	13237391
1537	zebra_finch	18	4172157	6104885
1537	human	17	9771438	15341597
1538	chicken	19	5336977	5556597
1538	human	7	55951877	66958551
1539	chicken	34	300927	1179846
1539	zebra_finch	29	2370594	3120344
1539	human	12	47841537	48157515
1540	spotted_gar	LG22	6307664	8614028
1540	human	17	28319200	30527592
1541	turkey	6	33893165	37143619
1541	spotted_gar	LG11	17808934	21126634
1542	spotted_gar	LG5	49245769	49993110
1542	human	3	50269147	51989197
1543	zebra_finch	6	7159649	11178321
1543	human	10	79555852	86963258
1544	spotted_gar	LG13	13596481	14543743
1544	human	16	11833850	19310947
1545	spotted_gar	LG12	24015393	27234733
1545	human	2	200908977	203873965
1546	zebra_finch	30	3625076	3886824
1546	human	19	10310045	11577645
1547	chicken	24	4031110	4882700
1547	spotted_gar	LG26	3783639	6980496
1548	chicken	13	2910428	8131980
1548	spotted_gar	LG6	20874720	22994161
1549	spotted_gar	LG1	41876159	43885917
1549	human	2	10302904	24063681
1550	spotted_gar	LG4	11774729	13036238
1550	human	12	55684568	56315988
1551	turkey	26	267214	2660961
1551	spotted_gar	LG26	1751552	3298425
1552	human	6	53065404	75718281
1552	turkey	2	79670509	87073052
1553	turkey	1	188984190	190488736
1553	chicken	1	194609722	196119492
1554	turkey	8	118015	4904695
1554	human	10	80271820	88583318
1555	chicken	23	393028	2440091
1555	spotted_gar	LG6	7017490	8978777
1556	spotted_gar	LG26	11895685	13617229
1556	human	12	6666477	10223128
1557	zebra_finch	3	46063136	55043039
1557	turkey	2	58234574	63893726
1558	zebra_finch	3	11812075	24485183
1558	turkey	2	87360835	99075103
1559	zebra_finch	4	50033	4637279
1559	spotted_gar	LG4	314085	6327755
1560	chicken	15	9301678	12585823
1560	spotted_gar	LG20	10670215	14653105
1561	human	6	37353983	39322702
1561	zebra_finch	3	83233558	84475402
1562	human	4	104468308	107915047
1562	spotted_gar	LG4	59648650	60361169
1563	spotted_gar	LG27	10673309	11398258
1563	chicken	5	16672872	17919241
1564	spotted_gar	LG16	4041948	4573284
1564	human	2	38293954	40452090
1565	chicken	Z	71691081	73533203
1565	human	5	115613210	120687314
1566	human	4	15935577	20620561
1566	spotted_gar	LG4	8779293	9839738
1567	spotted_gar	LG7	11015024	11638496
1567	zebra_finch	5	49783296	51009342
1568	spotted_gar	LG4	59648650	60361169
1568	chicken	4	37554013	38561247
1569	spotted_gar	LG12	7778921	9138429
1569	human	2	209424047	215138626
1570	zebra_finch	Z	65952063	67094714
1570	spotted_gar	LG2	44658790	45529086
1571	zebra_finch	Z	14257456	16478414
1571	chicken	Z	58228456	60568419
1572	zebra_finch	Z	14257456	16478414
1572	human	5	90392257	95605102
1573	zebra_finch	4	15535035	17191046
1573	spotted_gar	LG4	8779293	9839738
1574	zebra_finch	26	3941832	4227296
1574	chicken	26	3842079	4091347
1575	zebra_finch	18	2227883	2458542
1575	chicken	18	5466591	5686445
1576	chicken	8	24592021	24926407
1576	spotted_gar	LG10	3566028	3845143
1577	human	X	19343927	22251310
1577	spotted_gar	LG3	4396325	4879561
1578	human	22	46296870	50012765
1578	spotted_gar	LG8	21921806	23721030
1579	spotted_gar	LG8	16408438	16928948
1579	zebra_finch	1A	12043731	12857825
1580	spotted_gar	LG8	16408438	16928948
1580	chicken	1	14209540	15031927
1581	spotted_gar	LG17	23410338	24312271
1581	turkey	1	134354020	136863562
1582	spotted_gar	LG1	57655310	58544393
1582	turkey	2	76577664	78266419
1583	zebra_finch	9	17473474	18600570
1583	spotted_gar	LG14	6332	559316
1584	zebra_finch	8	6391082	6761462
1584	spotted_gar	LG10	3566028	3845143
1585	zebra_finch	29	74502	368772
1585	turkey	4	63336265	63586061
1586	chicken	25	2469520	2534057
1586	human	1	161153978	161367876
1586	zebra_finch	25	1805587	1870509
1587	spotted_gar	LG8	18610617	20210409
1587	turkey	1	24514916	27017926
1588	spotted_gar	LG3	9352475	9844303
1588	chicken	1	194746814	195370403
1589	turkey	6	43070819	44658045
1589	human	3	32951644	37050846
1590	turkey	14	11155554	11435343
1590	human	3	48746586	49258106
1591	turkey	10	15280768	15840095
1591	spotted_gar	LG10	7631837	8105928
1592	chicken	14	8564092	8842921
1592	spotted_gar	LG13	15086978	15300619
1593	chicken	14	4444002	4835659
1593	spotted_gar	LG13	2509671	3255818
1594	human	9	88535178	92115413
1594	chicken	Z	43880369	45299220
1595	human	18	61333430	63723893
1595	zebra_finch	2	60077344	61115490
1596	human	18	60371062	63569329
1596	chicken	2	67475626	68797456
1597	spotted_gar	LG4	8779293	9839738
1597	chicken	4	74511140	76129754
1598	zebra_finch	6	16982603	18187316
1598	spotted_gar	LG5	4583475	5127858
1599	zebra_finch	1A	67979905	69077107
1599	chicken	1	60116452	61145666
1600	zebra_finch	1A	67488007	68927787
1600	human	12	190081	2697950
1601	turkey	4	8274499	9308806
1601	spotted_gar	LG4	38855612	40191316
1602	turkey	29	336824	486054
1602	human	17	44656468	45152099
1603	spotted_gar	LG7	47216723	47384799
1603	chicken	4	16337938	16509611
1604	spotted_gar	LG3	9352475	9818541
1604	human	11	72836745	74311640
1605	spotted_gar	LG26	385485	630861
1605	human	11	111494815	112085150
1606	spotted_gar	LG23	8283534	8786898
1606	human	16	88677688	89557766
1607	spotted_gar	LG17	22162262	23122797
1607	chicken	1	134106679	135811773
1608	zebra_finch	28	1423714	1699199
1608	human	19	1205778	1513019
1609	zebra_finch	27	540651	652002
1609	human	17	43875360	44324823
1610	zebra_finch	25	2865501	3006115
1610	chicken	25	2630294	2794579
1611	zebra_finch	14	13655061	13966446
1611	human	16	53828	381978
1612	zebra_finch	10	18355374	18706315
1612	spotted_gar	LG3	44399405	44729208
1613	chicken	18	753077	2295979
1613	spotted_gar	LG10	31628606	32991180
1614	human	3	88051950	98035315
1614	zebra_finch	1	15081100	17113885
1615	spotted_gar	LG3	12185804	12739991
1615	human	11	71929046	72794047
1615	chicken	1	194046471	194190537
1616	spotted_gar	LG16	1181863	1622309
1616	turkey	2	38939195	39809807
1617	zebra_finch	24	2123335	2373638
1617	human	11	124611428	125496265
1618	spotted_gar	LG27	13336743	14517839
1618	human	11	22193085	28333507
1619	zebra_finch	23	175423	627657
1619	spotted_gar	LG6	11364970	12562439
1620	turkey	9	16217820	16425326
1620	spotted_gar	LG7	47183394	47384799
1621	chicken	23	3619792	4117306
1621	spotted_gar	LG6	11364970	12562439
1622	chicken	20	13334313	14231762
1622	zebra_finch	20	14338117	15142277
1623	chicken	13	7788987	8265017
1623	human	5	148335559	149855022
1624	spotted_gar	LG17	26053316	26725596
1624	turkey	1	82731465	83430401
1625	zebra_finch	3	92617194	93829037
1625	turkey	2	8059823	8900350
1626	zebra_finch	1	33315122	36123205
1626	spotted_gar	LG3	10753091	11947997
1627	human	20	19758258	23421488
1627	zebra_finch	3	84495548	85284964
1628	human	10	97737128	99620439
1628	spotted_gar	LG5	17209955	17785065
1629	spotted_gar	LG16	16410660	17019354
1629	zebra_finch	3	79516244	80318919
1630	spotted_gar	LG16	16410660	17019354
1630	chicken	3	30597271	31361121
1631	turkey	27	189593	424720
1631	human	1	156463727	157099808
1632	zebra_finch	26	2044698	2458764
1632	human	6	41053202	42083272
1633	zebra_finch	6	17043145	17804617
1633	human	10	47300197	49539121
1634	spotted_gar	LG7	14146919	15555209
1634	zebra_finch	5	29148965	31044290
1635	turkey	15	9844616	10882203
1635	human	5	156327164	159286036
1636	turkey	13	14842201	16289278
1636	human	16	81444808	85011535
1637	spotted_gar	LG6	4696426	5528853
1637	human	1	36322030	37990022
1638	spotted_gar	LG1	65202112	66783927
1638	turkey	2	59961848	62630552
1639	zebra_finch	1A	53109921	56086445
1639	human	7	135681231	140062951
1640	spotted_gar	LG7	8252394	9056451
1640	zebra_finch	5	39025300	40124336
1641	chicken	Z	83455403	85549424
1641	spotted_gar	LG2	27589840	29634381
1642	spotted_gar	LG10	33025646	34584948
1642	human	17	82023305	82698698
1643	zebra_finch	3	77261436	79417885
1643	human	2	31522480	38076151
1644	zebra_finch	29	716629	996133
1644	human	12	55954105	56454657
1645	spotted_gar	LG1	63209410	64821163
1645	human	2	218144	3702671
1646	zebra_finch	5	8230934	8513257
1646	turkey	5	4522098	4795494
1647	human	X	145817829	151409364
1647	chicken	4	17459074	18863633
1647	spotted_gar	LG7	49961144	50441635
1648	spotted_gar	LG7	34779398	36085141
1648	turkey	5	26769378	28257410
1649	spotted_gar	LG7	34779398	36085141
1649	chicken	5	27232083	28835776
1650	spotted_gar	LG27	3673509	5283467
1650	zebra_finch	5	13853161	15754065
1651	spotted_gar	LG17	19027882	19766580
1651	human	X	15281697	18984114
1652	zebra_finch	4	46379015	48990299
1652	spotted_gar	LG4	50902773	53559990
1653	zebra_finch	23	6396313	6788448
1653	chicken	23	2597424	3167723
1654	chicken	26	3141953	3800952
1654	spotted_gar	LG3	31053791	32804391
1655	spotted_gar	LG8	4519757	6284723
1655	turkey	1	66079040	67191073
1656	turkey	15	64407	937283
1656	chicken	13	151225	881458
1657	spotted_gar	LG11	22219759	23922757
1657	zebra_finch	2	143126112	147378316
1658	spotted_gar	LG11	22219759	23922757
1658	chicken	2	140685752	145107914
1659	zebra_finch	12	58669	1516455
1659	spotted_gar	LG5	27623490	28373566
1660	chicken	12	18458949	20056211
1660	spotted_gar	LG5	27623490	28373566
1661	chicken	30	468229	755541
1661	zebra_finch	30	3752681	4408186
1662	spotted_gar	LG8	10270966	12517207
1662	human	7	128350326	134316930
1663	spotted_gar	LG1	32361496	34842018
1663	turkey	2	15767345	17100547
1664	zebra_finch	26	1418979	1839224
1664	spotted_gar	LG3	23348810	26437391
1664	chicken	26	59357	110524
1665	chicken	26	3274783	4091347
1665	spotted_gar	LG3	26981977	29495171
1666	chicken	34	16155	644511
1666	human	12	47709734	48982620
1667	zebra_finch	18	1327340	2120847
1667	spotted_gar	LG10	36045668	37711757
1668	chicken	18	739616	3450593
1668	human	17	9771438	15341597
1669	spotted_gar	LG20	12915849	14431780
1669	human	12	111360679	113966325
1670	turkey	22	6877500	8903814
1670	spotted_gar	LG18	6595906	8405658
1671	spotted_gar	LG10	38098312	39134324
1671	human	17	8797110	15341597
1672	chicken	38	1	99928
1672	human	19	38587641	39476670
1672	spotted_gar	LG2	62644256	65610669
1673	spotted_gar	LG26	11560611	12614611
1673	chicken	1	76829216	77393785
1674	zebra_finch	23	3414669	4490453
1674	spotted_gar	LG6	5611688	7358240
1675	human	4	75859867	81057627
1675	zebra_finch	4	66922986	68509924
1676	spotted_gar	LG7	14596993	16924630
1676	turkey	5	4851985	5547799
1677	spotted_gar	LG6	35119482	38270527
1677	human	5	168661740	176659051
1678	spotted_gar	LG14	25685669	27933530
1678	chicken	1	102578362	106258541
1679	turkey	30	3156596	4067336
1679	spotted_gar	LG19	5295134	6900117
1680	chicken	22	1495968	2780765
1680	spotted_gar	LG1	3687680	6186119
1681	chicken	20	6108523	8773049
1681	spotted_gar	LG18	7536778	8556783
1682	zebra_finch	1	17114473	19447610
1682	chicken	1	103129019	105163324
1683	turkey	24	2462395	3951422
1683	spotted_gar	LG1	8568841	10714638
1684	spotted_gar	LG4	105567	4438421
1684	chicken	4	88434569	90776371
1685	turkey	11	13201326	14913699
1685	spotted_gar	LG14	8538951	11210557
1686	chicken	10	908092	2471872
1686	spotted_gar	LG3	51059041	52388235
1687	spotted_gar	LG18	3990163	5082955
1687	human	20	51003656	56005519
1688	zebra_finch	9	1531761	2667257
1688	turkey	11	85635	994391
1689	zebra_finch	4	45417681	46460102
1689	chicken	4	56734997	57701120
1690	chicken	9	1909857	2975495
1690	turkey	11	85635	994391
1691	human	12	190081	1788674
1691	chicken	1	60208405	61026364
1692	spotted_gar	LG17	31662262	32589434
1692	chicken	1	154810558	157868837
1693	spotted_gar	LG16	1181863	1527299
1693	human	1	228735479	230801989
1694	spotted_gar	LG11	27126857	28377207
1694	human	5	1461427	6757044
1695	zebra_finch	6	22249800	22573301
1695	spotted_gar	LG5	36350774	36855037
1696	zebra_finch	4	51574530	53766996
1696	chicken	4	34614927	36830029
1697	zebra_finch	26	3941832	4227296
1697	human	1	113979474	115338249
1698	zebra_finch	14	2935653	3742951
1698	spotted_gar	LG13	607824	1576093
1699	chicken	4	84825178	85174595
1699	human	2	85753991	86790913
1700	chicken	15	8774460	9103580
1700	human	22	31160182	32113029
1701	chicken	10	2853178	3560390
1701	human	15	75843447	77632912
1702	human	MT	3307	15887
1702	spotted_gar	MT	2861	15596
1702	chicken	MT	2824	15483
1703	spotted_gar	LG8	42131662	42795956
1703	zebra_finch	1A	5370628	6381676
1704	spotted_gar	LG8	10767280	11247982
1704	chicken	1	24454999	25355748
1705	spotted_gar	LG3	6508782	6936663
1705	turkey	1	104357922	105468594
1706	spotted_gar	LG16	9045176	10055455
1706	chicken	3	475712	2469073
1707	spotted_gar	LG11	4559251	5301800
1707	human	8	106759483	109644822
1708	zebra_finch	4	56055719	56806424
1708	chicken	4	45385446	45995788
1709	chicken	MT	2824	14813
1709	spotted_gar	MT	2861	15596
1710	chicken	3	7898452	8822335
1710	human	2	28810834	31269451
1711	chicken	14	2405653	3108595
1711	spotted_gar	LG13	607824	1576093
1712	human	4	9826224	15655357
1712	spotted_gar	LG4	34038934	35546193
1713	human	13	69700597	75859866
1713	spotted_gar	LG17	31662262	32589434
1714	spotted_gar	LG8	42131662	42795956
1714	chicken	1	7341829	8353804
1715	spotted_gar	LG1	57655310	58544393
1715	zebra_finch	3	32994262	34641004
1716	spotted_gar	LG1	57655310	58544393
1716	chicken	3	77335414	78997029
1717	zebra_finch	Z	30984742	32963085
1717	chicken	Z	71691081	73533203
1718	zebra_finch	26	1282023	1478390
1718	chicken	26	59357	267941
1719	zebra_finch	1A	69284823	70414073
1719	chicken	1	71739917	73118938
1720	zebra_finch	17	2915220	5419690
1720	human	9	114402080	120580167
1721	zebra_finch	15	3255476	3575621
1721	human	22	31160182	32113029
1722	turkey	19	2335896	4478456
1722	human	9	114402080	120580167
1723	turkey	14	150631	477557
1723	zebra_finch	12	14728157	15107260
1724	chicken	Z	24770486	25945771
1724	spotted_gar	LG2	44658790	45529086
1725	chicken	8	7952965	10702975
1725	turkey	10	12442	2273471
1726	human	4	77713387	81471907
1726	spotted_gar	LG2	19828944	22167344
1727	human	22	17085000	18177397
1727	chicken	1	61665762	62141755
1728	spotted_gar	LG27	13336743	14517839
1728	turkey	5	2237695	3487094
1729	spotted_gar	LG17	26380917	26725596
1729	human	3	100609601	101861022
1730	spotted_gar	LG17	22162262	23052132
1730	human	2	102619553	106194301
1731	spotted_gar	LG13	15262606	15441597
1731	human	7	5880798	6484152
1732	spotted_gar	LG1	60694621	61390189
1732	chicken	3	27069692	28909706
1733	zebra_finch	8	10444217	10880264
1733	spotted_gar	LG10	8276443	8922228
1734	zebra_finch	3	91443487	93065465
1734	human	2	47369311	51032132
1735	chicken	9	4500260	4764405
1735	human	2	240713767	241574131
1736	chicken	8	20831685	21203506
1736	spotted_gar	LG10	8276443	8922228
1737	chicken	8	822381	1377865
1737	human	1	107141039	109042102
1738	chicken	18	11292793	11558593
1738	human	17	75135248	75575209
1739	chicken	18	3711298	4286659
1739	human	17	82371765	83095122
1740	human	6	96924728	99994223
1740	spotted_gar	LG1	58558507	59432763
1741	human	20	5544439	9839076
1741	spotted_gar	LG1	33297818	34842018
1742	zebra_finch	1A	56092961	56779802
1742	human	7	140084746	141731271
1743	turkey	20	3042577	3572745
1743	human	17	82371765	83051770
1744	chicken	20	12411400	13714941
1744	spotted_gar	LG18	3990163	5147780
1745	chicken	20	5885687	6969322
1745	human	20	46540946	49482668
1746	human	9	94558720	96655317
1746	chicken	Z	42033722	42878120
1747	spotted_gar	LG8	16408438	16928948
1747	human	7	105565124	107803223
1748	zebra_finch	4A	16691994	17350872
1748	human	X	74421493	78129295
1749	human	X	74421493	78129295
1749	chicken	4	12269376	12907254
1750	spotted_gar	LG3	10109698	10732780
1750	chicken	1	180233382	182220388
1751	spotted_gar	LG17	22162262	23122797
1751	zebra_finch	1	84870166	86579523
1752	spotted_gar	LG17	27255671	27645213
1752	chicken	1	136985975	137614903
1753	zebra_finch	11	259649	2705900
1753	human	16	51135982	55706192
1754	turkey	20	3927009	4276665
1754	human	17	76467603	78108822
1755	chicken	26	2653956	3209902
1755	human	1	207053275	209806142
1756	spotted_gar	LG17	30025916	30503979
1756	zebra_finch	1	68420485	69389519
1757	spotted_gar	LG17	22162262	23122797
1757	turkey	1	130376470	132071334
1758	zebra_finch	25	2867419	3006115
1758	human	1	151166144	151583583
1759	zebra_finch	21	37565	410657
1759	human	1	923923	1273854
1760	chicken	5	84774	187718
1760	human	11	67056847	67461752
1761	human	3	88051950	98035315
1761	chicken	1	88992467	91597363
1762	spotted_gar	LG17	408139	729626
1762	human	2	98599314	100142590
1763	zebra_finch	19	3314297	3672038
1763	spotted_gar	LG22	3816748	4254747
1764	turkey	19	191852	445586
1764	human	9	136852346	137114733
1765	turkey	18	6703	126360
1765	chicken	16	2178487	2289446
1766	human	7	48035543	54571067
1766	chicken	2	79551374	81904499
1767	spotted_gar	LG17	26050620	26725596
1767	zebra_finch	1	84358	816063
1768	chicken	5	1677379	1825777
1768	human	11	202924	491399
1769	chicken	27	1980983	2475491
1769	human	17	62380553	63819317
1770	zebra_finch	17	77790	456392
1770	human	9	136807948	137114733
1771	spotted_gar	LG3	14849279	15824398
1771	turkey	1	159723304	160621852
1772	spotted_gar	LG16	4784324	5826030
1772	chicken	3	37715220	39426817
1773	human	6	42916053	43224587
1773	zebra_finch	3	94065871	94458361
1774	human	14	94768223	99727301
1774	spotted_gar	LG7	250201	1712911
1775	spotted_gar	LG27	13029835	14517839
1775	zebra_finch	5	475518	2183397
1776	spotted_gar	LG16	4784324	5826030
1776	zebra_finch	3	69388136	71174424
1777	turkey	8	17351666	18182039
1777	human	10	47300197	49539121
1778	chicken	3	105007386	105430957
1778	human	2	24491254	26781231
1779	zebra_finch	24	7403397	7663326
1779	human	11	118359600	119118544
1780	spotted_gar	LG27	6176	2250208
1780	zebra_finch	5	17320403	20122511
1781	spotted_gar	LG21	14204737	14500609
1781	human	9	127920881	128810430
1782	zebra_finch	15	2436262	3157752
1782	spotted_gar	LG20	9631529	10127975
1783	human	12	7649400	9115919
1783	zebra_finch	1	27936824	28429091
1784	spotted_gar	LG17	18429986	19766580
1784	chicken	1	122011000	125294635
1785	spotted_gar	LG22	9526889	10291318
1785	human	17	759330	2336457
1786	human	3	42979311	46376206
1786	zebra_finch	2	42097984	44346843
1787	spotted_gar	LG17	18937889	20195156
1787	turkey	1	110949187	114412329
1788	zebra_finch	Z	449686	2006951
1788	spotted_gar	LG2	48295689	49503959
1789	chicken	22	3080918	4376247
1789	zebra_finch	22	3158757	4074997
1790	human	15	41332881	43185144
1790	spotted_gar	LG7	18984843	19959372
1791	spotted_gar	LG23	3915940	5505989
1791	human	16	87951434	89871319
1792	turkey	14	17982400	19504606
1792	spotted_gar	LG5	27623490	28373566
1793	chicken	23	2171661	2632069
1793	spotted_gar	LG6	5659812	7211887
1794	spotted_gar	LG23	2998044	5185635
1794	human	16	81988855	85094218
1795	chicken	3	6751734	9165477
1795	human	2	47369311	51032132
1796	zebra_finch	4	61216478	61489119
1796	chicken	4	45218525	46052633
1797	zebra_finch	10	13432361	17981208
1797	spotted_gar	LG3	48030334	51273375
1798	chicken	19	745575	3137608
1798	human	7	73302516	75073802
1799	spotted_gar	LG19	8795835	9668580
1799	human	19	3572944	4502207
1800	zebra_finch	26	5680736	6766292
1800	spotted_gar	LG3	24555056	26623875
1801	turkey	30	3335782	3964420
1801	spotted_gar	LG19	2746971	3872752
1802	chicken	11	604168	1365251
1802	spotted_gar	LG23	15958637	16961176
1803	spotted_gar	LG8	2734726	4512125
1803	chicken	1	44634702	47755544
1804	zebra_finch	4A	12150358	14022465
1804	human	X	143622790	150990771
1805	zebra_finch	25	1323827	1505020
1805	human	1	159171615	160285133
1806	zebra_finch	12	12372978	14090177
1806	spotted_gar	LG5	48168983	49956266
1807	chicken	7	626189	2404699
1807	spotted_gar	LG12	12842602	15044779
1808	spotted_gar	LG13	5036321	6122700
1808	human	16	649365	1420747
1809	spotted_gar	LG8	18467396	20809038
1809	zebra_finch	1A	10855333	12982945
1810	spotted_gar	LG8	1530263	3047119
1810	zebra_finch	1A	43934754	44939356
1811	zebra_finch	25	309965	506405
1811	chicken	25	1097	475645
1812	turkey	3	33752410	37647052
1812	chicken	2	86732104	91428283
1813	zebra_finch	19	31312	1277421
1813	spotted_gar	LG22	9218172	9802170
1814	spotted_gar	LG7	10920515	11904481
1814	chicken	5	55777458	57456666
1815	spotted_gar	LG17	30551639	31658331
1815	chicken	1	78595606	80432949
1816	chicken	18	1425274	2836903
1816	human	17	8390702	12768949
1817	zebra_finch	25	1919552	2051965
1817	chicken	25	164004	825352
1818	turkey	20	10316599	10557843
1818	spotted_gar	LG10	37962327	39262781
1819	chicken	7	21793904	22073735
1819	spotted_gar	LG12	30604341	32449972
1820	chicken	34	205317	909448
1820	spotted_gar	LG4	15782369	16841634
1821	chicken	10	9019755	10739746
1821	human	15	45402336	51971778
1822	human	15	45402336	51971778
1822	spotted_gar	LG3	39176807	40189649
1823	zebra_finch	10	9526464	11226682
1823	human	15	45402336	51971778
1824	spotted_gar	LG27	11479442	12986235
1824	turkey	5	21810992	22975830
1825	chicken	28	3189559	3770759
1825	spotted_gar	LG19	3176963	4333369
1826	human	22	38705944	41664041
1826	spotted_gar	LG12	33140411	34667815
1827	spotted_gar	LG22	6284263	8614028
1827	chicken	19	6128489	6791259
1828	spotted_gar	LG2	65112828	66878323
1828	human	19	39306566	40765389
1829	zebra_finch	17	6054228	7164809
1829	spotted_gar	LG21	14204737	15050508
1830	turkey	19	5099970	6067349
1830	spotted_gar	LG21	14204737	15050508
1831	turkey	15	14931894	17129766
1831	spotted_gar	LG6	26620082	29513107
1832	turkey	Z	58185518	61351349
1832	spotted_gar	LG2	6805258	7904155
1833	zebra_finch	26	666983	1523126
1833	spotted_gar	LG3	31244197	33410695
1834	spotted_gar	LG11	24351115	26582819
1834	zebra_finch	2	71819752	73187681
1835	turkey	15	61878	1701986
1835	spotted_gar	LG6	30781823	34167757
1836	spotted_gar	LG22	72214	1138431
1836	turkey	21	1305983	2989692
1837	zebra_finch	19	178957	3037239
1837	spotted_gar	LG22	6139895	8941530
1838	spotted_gar	LG24	5159689	6967238
1838	human	1	153628434	155184970
1839	spotted_gar	LG22	281809	3223938
1839	turkey	21	1513154	5424494
1840	human	15	88803436	101489707
1840	spotted_gar	LG3	44399405	45301550
1841	spotted_gar	LG8	34878581	35597220
1841	zebra_finch	1A	27876945	28991169
1842	spotted_gar	LG7	12943284	13905088
1842	chicken	5	30157117	31986727
1843	spotted_gar	LG7	42006652	42880139
1843	chicken	4	16667742	17586182
1844	spotted_gar	LG12	9244721	9856071
1844	human	2	235494043	237781643
1845	zebra_finch	4	46006243	46460102
1845	turkey	4	37179656	37569166
1846	zebra_finch	13	2007362	2317019
1846	chicken	13	16447726	16669268
1847	chicken	6	11900014	12213099
1847	human	10	72059034	73131823
1848	spotted_gar	LG11	4559251	5301800
1848	zebra_finch	2	132984677	134009073
1849	zebra_finch	Z	53485382	55145060
1849	spotted_gar	LG2	17897270	19128716
1850	zebra_finch	5	8274772	8336593
1850	turkey	5	4561642	4624261
1851	zebra_finch	5	4546500	5621165
1851	human	11	11270877	13732346
1852	chicken	13	11125526	11888155
1852	spotted_gar	LG6	38967545	39579284
1853	human	9	111631334	112890876
1853	spotted_gar	LG2	7166128	7628083
1854	human	3	33114014	37050846
1854	zebra_finch	2	48134900	49685518
1855	human	13	108629611	112071706
1855	chicken	1	138042475	139827063
1856	spotted_gar	LG7	14860451	15555209
1856	chicken	5	29117434	30122845
1857	spotted_gar	LG5	48168983	48948437
1857	human	3	53224712	56468467
1858	spotted_gar	LG4	43516133	43824398
1858	human	2	85753991	86778041
1859	spotted_gar	LG17	29199431	29591316
1859	chicken	1	167837526	168622125
1860	spotted_gar	LG11	4559251	5301800
1860	chicken	2	130585454	131626605
1861	zebra_finch	23	3403545	3628820
1861	chicken	23	393028	617270
1862	zebra_finch	14	9293301	10163537
1862	human	16	11833850	14694308
1863	zebra_finch	1	14598334	15053706
1863	human	1	166908187	168075836
1864	chicken	26	3818324	3992796
1864	spotted_gar	LG3	28489065	28958777
1865	chicken	25	2238782	2320493
1865	human	1	150265404	150720895
1866	chicken	14	55332	763202
1866	spotted_gar	LG13	14086686	14543743
1867	human	8	406958	6761503
1867	zebra_finch	3	20550293	23869314
1868	human	20	20017362	22584572
1868	spotted_gar	LG1	50413252	51395066
1869	human	18	61333430	63569329
1869	turkey	3	13811537	14680075
1870	human	13	45954465	48270357
1870	spotted_gar	LG17	29199431	29591316
1871	human	12	2794970	3873399
1871	zebra_finch	1	27385867	27888365
1872	spotted_gar	LG9	31559948	32608899
1872	zebra_finch	2	102688029	103894842
1873	spotted_gar	LG9	31559948	32608899
1873	chicken	2	100503979	101728825
1874	spotted_gar	LG7	11074916	11638496
1874	chicken	5	47917776	48982543
1875	spotted_gar	LG17	31662262	32589434
1875	zebra_finch	1	46174234	48875764
