# orthogroupId	speciesId
OG0002382	chicken
OG0002382	zebrafish
OG0002382	pufferfish
OG0002382	spotted_gar
OG0002382	opossum
OG0002382	elephant_shark
OG0002846	dog
OG0002846	zebra_finch
OG0002846	green_anole
OG0002846	amphioxus
OG0002846	turkey
OG0002846	human
OG0002846	medaka
OG0002846	mouse
OG0002846	stickleback
OG0002846	chicken
OG0002846	zebrafish
OG0002846	pufferfish
OG0002846	spotted_gar
OG0002846	opossum
OG0002846	elephant_shark
OG0001367	dog
OG0001367	zebra_finch
OG0001367	green_anole
OG0001367	amphioxus
OG0001367	turkey
OG0001367	human
OG0001367	medaka
OG0001367	mouse
OG0001367	pufferfish
OG0001367	chicken
OG0001367	zebrafish
OG0001367	stickleback
OG0001367	spotted_gar
OG0001367	opossum
OG0001367	elephant_shark
OG0000496	dog
OG0000496	zebra_finch
OG0000496	green_anole
OG0000496	amphioxus
OG0000496	turkey
OG0000496	human
OG0000496	medaka
OG0000496	mouse
OG0000496	pufferfish
OG0000496	chicken
OG0000496	zebrafish
OG0000496	stickleback
OG0000496	spotted_gar
OG0000496	opossum
OG0000496	elephant_shark
OG0002681	dog
OG0002681	zebra_finch
OG0002681	green_anole
OG0002681	amphioxus
OG0002681	turkey
OG0002681	human
OG0002681	medaka
OG0002681	mouse
OG0002681	pufferfish
OG0002681	chicken
OG0002681	zebrafish
OG0002681	stickleback
OG0002681	spotted_gar
OG0002681	opossum
OG0002681	elephant_shark
OG0001933	dog
OG0001933	zebra_finch
OG0001933	green_anole
OG0001933	amphioxus
OG0001933	human
OG0001933	medaka
OG0001933	mouse
OG0001933	pufferfish
OG0001933	chicken
OG0001933	zebrafish
OG0001933	stickleback
OG0001933	spotted_gar
OG0001933	opossum
OG0001933	elephant_shark
OG0001247	dog
OG0001247	zebra_finch
OG0001247	green_anole
OG0001247	amphioxus
OG0001247	turkey
OG0001247	human
OG0001247	medaka
OG0001247	mouse
OG0001247	pufferfish
OG0001247	chicken
OG0001247	zebrafish
OG0001247	stickleback
OG0001247	spotted_gar
OG0001247	opossum
OG0001247	elephant_shark
OG0002500	dog
OG0002500	zebra_finch
OG0002500	green_anole
OG0002500	amphioxus
OG0002500	turkey
OG0002500	human
OG0002500	medaka
OG0002500	mouse
OG0002500	pufferfish
OG0002500	chicken
OG0002500	zebrafish
OG0002500	stickleback
OG0002500	spotted_gar
OG0002500	opossum
OG0002500	elephant_shark
OG0002489	dog
OG0002489	zebra_finch
OG0002489	green_anole
OG0002489	amphioxus
OG0002489	turkey
OG0002489	human
OG0002489	medaka
OG0002489	mouse
OG0002489	stickleback
OG0002489	chicken
OG0002489	zebrafish
OG0002489	pufferfish
OG0002489	spotted_gar
OG0002489	opossum
OG0002489	elephant_shark
OG0001035	dog
OG0001035	zebra_finch
OG0001035	green_anole
OG0001035	amphioxus
OG0001035	turkey
OG0001035	human
OG0001035	medaka
OG0001035	mouse
OG0001035	pufferfish
OG0001035	chicken
OG0001035	zebrafish
OG0001035	stickleback
OG0001035	spotted_gar
OG0001035	opossum
OG0001035	elephant_shark
OG0002437	dog
OG0002437	zebra_finch
OG0002437	green_anole
OG0002437	amphioxus
OG0002437	turkey
OG0002437	human
OG0002437	medaka
OG0002437	mouse
OG0002437	pufferfish
OG0002437	chicken
OG0002437	zebrafish
OG0002437	stickleback
OG0002437	spotted_gar
OG0002437	opossum
OG0002437	elephant_shark
OG0003065	dog
OG0003065	zebra_finch
OG0003065	green_anole
OG0003065	amphioxus
OG0003065	turkey
OG0003065	human
OG0003065	medaka
OG0003065	mouse
OG0003065	stickleback
OG0003065	chicken
OG0003065	zebrafish
OG0003065	pufferfish
OG0003065	spotted_gar
OG0003065	opossum
OG0003065	elephant_shark
OG0002078	dog
OG0002078	zebra_finch
OG0002078	green_anole
OG0002078	amphioxus
OG0002078	turkey
OG0002078	human
OG0002078	medaka
OG0002078	mouse
OG0002078	pufferfish
OG0002078	chicken
OG0002078	zebrafish
OG0002078	stickleback
OG0002078	spotted_gar
OG0002078	opossum
OG0002078	elephant_shark
OG0001443	dog
OG0001443	zebra_finch
OG0001443	green_anole
OG0001443	amphioxus
OG0001443	turkey
OG0001443	human
OG0001443	medaka
OG0001443	mouse
OG0001443	stickleback
OG0001443	chicken
OG0001443	zebrafish
OG0001443	pufferfish
OG0001443	spotted_gar
OG0001443	opossum
OG0001443	elephant_shark
OG0003180	dog
OG0003180	zebra_finch
OG0003180	green_anole
OG0003180	amphioxus
OG0003180	turkey
OG0003180	human
OG0003180	medaka
OG0003180	mouse
OG0003180	stickleback
OG0003180	chicken
OG0003180	zebrafish
OG0003180	pufferfish
OG0003180	spotted_gar
OG0003180	opossum
OG0003180	elephant_shark
OG0002409	dog
OG0002409	zebra_finch
OG0002409	green_anole
OG0002409	amphioxus
OG0002409	turkey
OG0002409	human
OG0002409	medaka
OG0002409	mouse
OG0002409	pufferfish
OG0002409	chicken
OG0002409	zebrafish
OG0002409	stickleback
OG0002409	spotted_gar
OG0002409	opossum
OG0002409	elephant_shark
OG0000905	dog
OG0000905	zebra_finch
OG0000905	green_anole
OG0000905	amphioxus
OG0000905	turkey
OG0000905	opossum
OG0000905	medaka
OG0000905	mouse
OG0000905	pufferfish
OG0000905	chicken
OG0000905	zebrafish
OG0000905	stickleback
OG0000905	spotted_gar
OG0000905	human
OG0000905	elephant_shark
OG0002123	dog
OG0002123	zebra_finch
OG0002123	green_anole
OG0002123	amphioxus
OG0002123	turkey
OG0002123	human
OG0002123	medaka
OG0002123	mouse
OG0002123	pufferfish
OG0002123	chicken
OG0002123	zebrafish
OG0002123	stickleback
OG0002123	spotted_gar
OG0002123	opossum
OG0002123	elephant_shark
OG0002523	dog
OG0002523	zebra_finch
OG0002523	green_anole
OG0002523	amphioxus
OG0002523	turkey
OG0002523	human
OG0002523	medaka
OG0002523	mouse
OG0002523	stickleback
OG0002523	chicken
OG0002523	zebrafish
OG0002523	pufferfish
OG0002523	spotted_gar
OG0002523	opossum
OG0002523	elephant_shark
OG0003632	dog
OG0003632	zebra_finch
OG0003632	green_anole
OG0003632	amphioxus
OG0003632	turkey
OG0003632	human
OG0003632	medaka
OG0003632	mouse
OG0003632	stickleback
OG0003632	chicken
OG0003632	zebrafish
OG0003632	pufferfish
OG0003632	spotted_gar
OG0003632	opossum
OG0003632	elephant_shark
OG0001686	dog
OG0001686	zebra_finch
OG0001686	green_anole
OG0001686	amphioxus
OG0001686	turkey
OG0001686	human
OG0001686	medaka
OG0001686	mouse
OG0001686	pufferfish
OG0001686	chicken
OG0001686	zebrafish
OG0001686	stickleback
OG0001686	spotted_gar
OG0001686	opossum
OG0001686	elephant_shark
OG0003784	dog
OG0003784	zebra_finch
OG0003784	green_anole
OG0003784	amphioxus
OG0003784	turkey
OG0003784	human
OG0003784	medaka
OG0003784	mouse
OG0003784	pufferfish
OG0003784	chicken
OG0003784	zebrafish
OG0003784	stickleback
OG0003784	spotted_gar
OG0003784	opossum
OG0003784	elephant_shark
OG0002076	dog
OG0002076	zebra_finch
OG0002076	green_anole
OG0002076	amphioxus
OG0002076	turkey
OG0002076	human
OG0002076	medaka
OG0002076	mouse
OG0002076	pufferfish
OG0002076	chicken
OG0002076	zebrafish
OG0002076	stickleback
OG0002076	spotted_gar
OG0002076	opossum
OG0002076	elephant_shark
OG0002704	dog
OG0002704	zebra_finch
OG0002704	green_anole
OG0002704	amphioxus
OG0002704	turkey
OG0002704	human
OG0002704	medaka
OG0002704	mouse
OG0002704	stickleback
OG0002704	chicken
OG0002704	zebrafish
OG0002704	pufferfish
OG0002704	spotted_gar
OG0002704	opossum
OG0002704	elephant_shark
OG0000690	dog
OG0000690	zebra_finch
OG0000690	green_anole
OG0000690	amphioxus
OG0000690	turkey
OG0000690	human
OG0000690	medaka
OG0000690	mouse
OG0000690	pufferfish
OG0000690	chicken
OG0000690	zebrafish
OG0000690	stickleback
OG0000690	spotted_gar
OG0000690	opossum
OG0000690	elephant_shark
OG0000669	dog
OG0000669	zebra_finch
OG0000669	green_anole
OG0000669	amphioxus
OG0000669	turkey
OG0000669	human
OG0000669	medaka
OG0000669	mouse
OG0000669	pufferfish
OG0000669	chicken
OG0000669	zebrafish
OG0000669	stickleback
OG0000669	spotted_gar
OG0000669	opossum
OG0000669	elephant_shark
OG0000534	dog
OG0000534	zebra_finch
OG0000534	green_anole
OG0000534	amphioxus
OG0000534	turkey
OG0000534	opossum
OG0000534	medaka
OG0000534	mouse
OG0000534	pufferfish
OG0000534	chicken
OG0000534	zebrafish
OG0000534	stickleback
OG0000534	spotted_gar
OG0000534	human
OG0000534	elephant_shark
OG0003547	dog
OG0003547	zebra_finch
OG0003547	green_anole
OG0003547	amphioxus
OG0003547	human
OG0003547	medaka
OG0003547	mouse
OG0003547	pufferfish
OG0003547	chicken
OG0003547	zebrafish
OG0003547	stickleback
OG0003547	spotted_gar
OG0003547	opossum
OG0003547	elephant_shark
OG0003101	dog
OG0003101	zebra_finch
OG0003101	green_anole
OG0003101	amphioxus
OG0003101	turkey
OG0003101	human
OG0003101	medaka
OG0003101	mouse
OG0003101	stickleback
OG0003101	chicken
OG0003101	zebrafish
OG0003101	pufferfish
OG0003101	spotted_gar
OG0003101	opossum
OG0003101	elephant_shark
OG0003346	dog
OG0003346	zebra_finch
OG0003346	green_anole
OG0003346	amphioxus
OG0003346	turkey
OG0003346	human
OG0003346	medaka
OG0003346	mouse
OG0003346	pufferfish
OG0003346	chicken
OG0003346	zebrafish
OG0003346	stickleback
OG0003346	spotted_gar
OG0003346	opossum
OG0003346	elephant_shark
OG0002421	dog
OG0002421	zebra_finch
OG0002421	green_anole
OG0002421	amphioxus
OG0002421	turkey
OG0002421	human
OG0002421	medaka
OG0002421	mouse
OG0002421	stickleback
OG0002421	chicken
OG0002421	zebrafish
OG0002421	pufferfish
OG0002421	spotted_gar
OG0002421	opossum
OG0002421	elephant_shark
OG0001589	dog
OG0001589	zebra_finch
OG0001589	green_anole
OG0001589	amphioxus
OG0001589	turkey
OG0001589	human
OG0001589	medaka
OG0001589	mouse
OG0001589	pufferfish
OG0001589	chicken
OG0001589	zebrafish
OG0001589	stickleback
OG0001589	spotted_gar
OG0001589	opossum
OG0001589	elephant_shark
OG0002745	dog
OG0002745	zebra_finch
OG0002745	green_anole
OG0002745	amphioxus
OG0002745	turkey
OG0002745	human
OG0002745	medaka
OG0002745	mouse
OG0002745	pufferfish
OG0002745	chicken
OG0002745	zebrafish
OG0002745	stickleback
OG0002745	spotted_gar
OG0002745	opossum
OG0002745	elephant_shark
OG0001482	dog
OG0001482	zebra_finch
OG0001482	green_anole
OG0001482	amphioxus
OG0001482	turkey
OG0001482	human
OG0001482	medaka
OG0001482	mouse
OG0001482	stickleback
OG0001482	chicken
OG0001482	zebrafish
OG0001482	pufferfish
OG0001482	spotted_gar
OG0001482	opossum
OG0001482	elephant_shark
OG0000675	dog
OG0000675	zebra_finch
OG0000675	green_anole
OG0000675	amphioxus
OG0000675	turkey
OG0000675	human
OG0000675	medaka
OG0000675	mouse
OG0000675	pufferfish
OG0000675	chicken
OG0000675	zebrafish
OG0000675	stickleback
OG0000675	spotted_gar
OG0000675	opossum
OG0000675	elephant_shark
OG0002542	dog
OG0002542	zebra_finch
OG0002542	green_anole
OG0002542	amphioxus
OG0002542	turkey
OG0002542	human
OG0002542	medaka
OG0002542	mouse
OG0002542	stickleback
OG0002542	chicken
OG0002542	zebrafish
OG0002542	pufferfish
OG0002542	spotted_gar
OG0002542	opossum
OG0002542	elephant_shark
OG0002196	dog
OG0002196	zebra_finch
OG0002196	green_anole
OG0002196	amphioxus
OG0002196	turkey
OG0002196	human
OG0002196	medaka
OG0002196	mouse
OG0002196	pufferfish
OG0002196	chicken
OG0002196	zebrafish
OG0002196	stickleback
OG0002196	spotted_gar
OG0002196	opossum
OG0002196	elephant_shark
OG0002116	dog
OG0002116	zebra_finch
OG0002116	green_anole
OG0002116	amphioxus
OG0002116	turkey
OG0002116	human
OG0002116	medaka
OG0002116	mouse
OG0002116	pufferfish
OG0002116	chicken
OG0002116	zebrafish
OG0002116	stickleback
OG0002116	spotted_gar
OG0002116	opossum
OG0002116	elephant_shark
OG0000724	dog
OG0000724	zebra_finch
OG0000724	green_anole
OG0000724	amphioxus
OG0000724	turkey
OG0000724	human
OG0000724	medaka
OG0000724	mouse
OG0000724	stickleback
OG0000724	chicken
OG0000724	zebrafish
OG0000724	pufferfish
OG0000724	spotted_gar
OG0000724	opossum
OG0000724	elephant_shark
OG0002248	dog
OG0002248	zebra_finch
OG0002248	green_anole
OG0002248	amphioxus
OG0002248	turkey
OG0002248	opossum
OG0002248	medaka
OG0002248	mouse
OG0002248	pufferfish
OG0002248	chicken
OG0002248	zebrafish
OG0002248	stickleback
OG0002248	spotted_gar
OG0002248	human
OG0002248	elephant_shark
OG0001197	dog
OG0001197	zebra_finch
OG0001197	green_anole
OG0001197	amphioxus
OG0001197	turkey
OG0001197	human
OG0001197	medaka
OG0001197	mouse
OG0001197	pufferfish
OG0001197	chicken
OG0001197	zebrafish
OG0001197	stickleback
OG0001197	spotted_gar
OG0001197	opossum
OG0001197	elephant_shark
OG0000802	dog
OG0000802	zebra_finch
OG0000802	green_anole
OG0000802	amphioxus
OG0000802	turkey
OG0000802	human
OG0000802	medaka
OG0000802	mouse
OG0000802	pufferfish
OG0000802	chicken
OG0000802	zebrafish
OG0000802	stickleback
OG0000802	spotted_gar
OG0000802	opossum
OG0000802	elephant_shark
OG0002354	dog
OG0002354	zebra_finch
OG0002354	green_anole
OG0002354	amphioxus
OG0002354	turkey
OG0002354	human
OG0002354	medaka
OG0002354	mouse
OG0002354	pufferfish
OG0002354	chicken
OG0002354	zebrafish
OG0002354	stickleback
OG0002354	spotted_gar
OG0002354	opossum
OG0002354	elephant_shark
OG0001919	dog
OG0001919	zebra_finch
OG0001919	green_anole
OG0001919	amphioxus
OG0001919	turkey
OG0001919	human
OG0001919	medaka
OG0001919	mouse
OG0001919	stickleback
OG0001919	chicken
OG0001919	zebrafish
OG0001919	pufferfish
OG0001919	spotted_gar
OG0001919	opossum
OG0001919	elephant_shark
OG0002538	dog
OG0002538	zebra_finch
OG0002538	green_anole
OG0002538	amphioxus
OG0002538	turkey
OG0002538	human
OG0002538	medaka
OG0002538	mouse
OG0002538	pufferfish
OG0002538	chicken
OG0002538	zebrafish
OG0002538	stickleback
OG0002538	spotted_gar
OG0002538	opossum
OG0002538	elephant_shark
OG0000509	dog
OG0000509	zebra_finch
OG0000509	green_anole
OG0000509	amphioxus
OG0000509	turkey
OG0000509	human
OG0000509	medaka
OG0000509	mouse
OG0000509	pufferfish
OG0000509	chicken
OG0000509	zebrafish
OG0000509	stickleback
OG0000509	spotted_gar
OG0000509	opossum
OG0000509	elephant_shark
OG0005854	dog
OG0005854	zebra_finch
OG0005854	amphioxus
OG0005854	turkey
OG0005854	human
OG0005854	medaka
OG0005854	mouse
OG0005854	chicken
OG0005854	zebrafish
OG0005854	pufferfish
OG0005854	spotted_gar
OG0005854	opossum
OG0005854	elephant_shark
OG0001428	dog
OG0001428	zebra_finch
OG0001428	green_anole
OG0001428	amphioxus
OG0001428	turkey
OG0001428	opossum
OG0001428	medaka
OG0001428	mouse
OG0001428	pufferfish
OG0001428	chicken
OG0001428	zebrafish
OG0001428	stickleback
OG0001428	spotted_gar
OG0001428	human
OG0001428	elephant_shark
OG0002180	dog
OG0002180	zebra_finch
OG0002180	green_anole
OG0002180	amphioxus
OG0002180	turkey
OG0002180	opossum
OG0002180	medaka
OG0002180	mouse
OG0002180	stickleback
OG0002180	chicken
OG0002180	zebrafish
OG0002180	pufferfish
OG0002180	spotted_gar
OG0002180	human
OG0002180	elephant_shark
OG0002033	dog
OG0002033	zebra_finch
OG0002033	green_anole
OG0002033	amphioxus
OG0002033	turkey
OG0002033	human
OG0002033	medaka
OG0002033	mouse
OG0002033	stickleback
OG0002033	chicken
OG0002033	zebrafish
OG0002033	pufferfish
OG0002033	spotted_gar
OG0002033	opossum
OG0002033	elephant_shark
OG0003316	dog
OG0003316	zebra_finch
OG0003316	green_anole
OG0003316	amphioxus
OG0003316	turkey
OG0003316	human
OG0003316	medaka
OG0003316	mouse
OG0003316	pufferfish
OG0003316	chicken
OG0003316	zebrafish
OG0003316	stickleback
OG0003316	spotted_gar
OG0003316	opossum
OG0003316	elephant_shark
OG0000624	dog
OG0000624	zebra_finch
OG0000624	green_anole
OG0000624	amphioxus
OG0000624	turkey
OG0000624	human
OG0000624	medaka
OG0000624	mouse
OG0000624	stickleback
OG0000624	chicken
OG0000624	zebrafish
OG0000624	pufferfish
OG0000624	spotted_gar
OG0000624	opossum
OG0000624	elephant_shark
OG0002255	dog
OG0002255	zebra_finch
OG0002255	green_anole
OG0002255	amphioxus
OG0002255	turkey
OG0002255	human
OG0002255	medaka
OG0002255	mouse
OG0002255	pufferfish
OG0002255	chicken
OG0002255	zebrafish
OG0002255	stickleback
OG0002255	spotted_gar
OG0002255	opossum
OG0002255	elephant_shark
OG0000760	dog
OG0000760	zebra_finch
OG0000760	green_anole
OG0000760	amphioxus
OG0000760	turkey
OG0000760	human
OG0000760	medaka
OG0000760	mouse
OG0000760	stickleback
OG0000760	chicken
OG0000760	zebrafish
OG0000760	pufferfish
OG0000760	spotted_gar
OG0000760	opossum
OG0000760	elephant_shark
OG0003213	spotted_gar
OG0003213	zebra_finch
OG0003213	green_anole
OG0003213	amphioxus
OG0003213	turkey
OG0003213	opossum
OG0003213	medaka
OG0003213	mouse
OG0003213	pufferfish
OG0003213	chicken
OG0003213	zebrafish
OG0003213	stickleback
OG0003213	dog
OG0003213	human
OG0003213	elephant_shark
OG0002867	dog
OG0002867	zebra_finch
OG0002867	green_anole
OG0002867	amphioxus
OG0002867	turkey
OG0002867	human
OG0002867	medaka
OG0002867	mouse
OG0002867	pufferfish
OG0002867	chicken
OG0002867	zebrafish
OG0002867	stickleback
OG0002867	spotted_gar
OG0002867	opossum
OG0002867	elephant_shark
OG0001295	dog
OG0001295	zebra_finch
OG0001295	green_anole
OG0001295	amphioxus
OG0001295	turkey
OG0001295	opossum
OG0001295	medaka
OG0001295	mouse
OG0001295	pufferfish
OG0001295	chicken
OG0001295	zebrafish
OG0001295	stickleback
OG0001295	spotted_gar
OG0001295	human
OG0001295	elephant_shark
OG0003535	dog
OG0003535	zebra_finch
OG0003535	amphioxus
OG0003535	human
OG0003535	medaka
OG0003535	mouse
OG0003535	pufferfish
OG0003535	zebrafish
OG0003535	stickleback
OG0003535	spotted_gar
OG0003535	opossum
OG0003535	elephant_shark
OG0003541	dog
OG0003541	zebra_finch
OG0003541	green_anole
OG0003541	amphioxus
OG0003541	turkey
OG0003541	opossum
OG0003541	medaka
OG0003541	mouse
OG0003541	pufferfish
OG0003541	chicken
OG0003541	zebrafish
OG0003541	stickleback
OG0003541	spotted_gar
OG0003541	human
OG0003541	elephant_shark
OG0001765	dog
OG0001765	zebra_finch
OG0001765	green_anole
OG0001765	amphioxus
OG0001765	turkey
OG0001765	human
OG0001765	medaka
OG0001765	mouse
OG0001765	pufferfish
OG0001765	chicken
OG0001765	zebrafish
OG0001765	stickleback
OG0001765	spotted_gar
OG0001765	opossum
OG0001765	elephant_shark
OG0002309	dog
OG0002309	zebra_finch
OG0002309	green_anole
OG0002309	amphioxus
OG0002309	turkey
OG0002309	human
OG0002309	medaka
OG0002309	mouse
OG0002309	stickleback
OG0002309	chicken
OG0002309	zebrafish
OG0002309	pufferfish
OG0002309	spotted_gar
OG0002309	opossum
OG0002309	elephant_shark
OG0002759	dog
OG0002759	zebra_finch
OG0002759	green_anole
OG0002759	amphioxus
OG0002759	turkey
OG0002759	human
OG0002759	medaka
OG0002759	mouse
OG0002759	stickleback
OG0002759	chicken
OG0002759	zebrafish
OG0002759	pufferfish
OG0002759	spotted_gar
OG0002759	opossum
OG0002759	elephant_shark
OG0000229	dog
OG0000229	zebra_finch
OG0000229	green_anole
OG0000229	amphioxus
OG0000229	turkey
OG0000229	human
OG0000229	medaka
OG0000229	mouse
OG0000229	stickleback
OG0000229	chicken
OG0000229	zebrafish
OG0000229	pufferfish
OG0000229	spotted_gar
OG0000229	opossum
OG0000229	elephant_shark
OG0002406	dog
OG0002406	zebra_finch
OG0002406	green_anole
OG0002406	amphioxus
OG0002406	turkey
OG0002406	human
OG0002406	medaka
OG0002406	mouse
OG0002406	stickleback
OG0002406	chicken
OG0002406	zebrafish
OG0002406	pufferfish
OG0002406	spotted_gar
OG0002406	opossum
OG0002406	elephant_shark
OG0003491	spotted_gar
OG0003491	zebra_finch
OG0003491	amphioxus
OG0003491	turkey
OG0003491	human
OG0003491	medaka
OG0003491	mouse
OG0003491	stickleback
OG0003491	chicken
OG0003491	zebrafish
OG0003491	pufferfish
OG0003491	dog
OG0003491	opossum
OG0003491	elephant_shark
OG0003254	spotted_gar
OG0003254	zebra_finch
OG0003254	green_anole
OG0003254	amphioxus
OG0003254	turkey
OG0003254	opossum
OG0003254	medaka
OG0003254	mouse
OG0003254	pufferfish
OG0003254	chicken
OG0003254	zebrafish
OG0003254	stickleback
OG0003254	dog
OG0003254	human
OG0003254	elephant_shark
OG0002105	dog
OG0002105	zebra_finch
OG0002105	green_anole
OG0002105	amphioxus
OG0002105	turkey
OG0002105	human
OG0002105	medaka
OG0002105	mouse
OG0002105	stickleback
OG0002105	chicken
OG0002105	zebrafish
OG0002105	pufferfish
OG0002105	spotted_gar
OG0002105	opossum
OG0002105	elephant_shark
OG0003158	dog
OG0003158	zebra_finch
OG0003158	green_anole
OG0003158	amphioxus
OG0003158	turkey
OG0003158	human
OG0003158	medaka
OG0003158	mouse
OG0003158	stickleback
OG0003158	chicken
OG0003158	zebrafish
OG0003158	pufferfish
OG0003158	spotted_gar
OG0003158	opossum
OG0003158	elephant_shark
OG0000637	dog
OG0000637	zebra_finch
OG0000637	green_anole
OG0000637	amphioxus
OG0000637	turkey
OG0000637	human
OG0000637	medaka
OG0000637	mouse
OG0000637	stickleback
OG0000637	chicken
OG0000637	zebrafish
OG0000637	pufferfish
OG0000637	spotted_gar
OG0000637	opossum
OG0000637	elephant_shark
OG0002171	dog
OG0002171	zebra_finch
OG0002171	green_anole
OG0002171	amphioxus
OG0002171	turkey
OG0002171	opossum
OG0002171	medaka
OG0002171	mouse
OG0002171	stickleback
OG0002171	chicken
OG0002171	zebrafish
OG0002171	pufferfish
OG0002171	spotted_gar
OG0002171	human
OG0002171	elephant_shark
OG0001239	dog
OG0001239	zebra_finch
OG0001239	green_anole
OG0001239	amphioxus
OG0001239	turkey
OG0001239	human
OG0001239	medaka
OG0001239	mouse
OG0001239	stickleback
OG0001239	chicken
OG0001239	zebrafish
OG0001239	pufferfish
OG0001239	spotted_gar
OG0001239	opossum
OG0001239	elephant_shark
OG0002618	dog
OG0002618	zebra_finch
OG0002618	green_anole
OG0002618	amphioxus
OG0002618	turkey
OG0002618	human
OG0002618	medaka
OG0002618	mouse
OG0002618	pufferfish
OG0002618	chicken
OG0002618	zebrafish
OG0002618	stickleback
OG0002618	spotted_gar
OG0002618	opossum
OG0002618	elephant_shark
OG0001388	dog
OG0001388	zebra_finch
OG0001388	green_anole
OG0001388	amphioxus
OG0001388	turkey
OG0001388	opossum
OG0001388	medaka
OG0001388	mouse
OG0001388	stickleback
OG0001388	chicken
OG0001388	zebrafish
OG0001388	pufferfish
OG0001388	spotted_gar
OG0001388	human
OG0001388	elephant_shark
OG0004127	dog
OG0004127	zebra_finch
OG0004127	green_anole
OG0004127	amphioxus
OG0004127	turkey
OG0004127	human
OG0004127	medaka
OG0004127	mouse
OG0004127	pufferfish
OG0004127	chicken
OG0004127	zebrafish
OG0004127	stickleback
OG0004127	spotted_gar
OG0004127	opossum
OG0004127	elephant_shark
OG0000255	dog
OG0000255	zebra_finch
OG0000255	green_anole
OG0000255	amphioxus
OG0000255	turkey
OG0000255	human
OG0000255	medaka
OG0000255	mouse
OG0000255	stickleback
OG0000255	chicken
OG0000255	zebrafish
OG0000255	pufferfish
OG0000255	spotted_gar
OG0000255	opossum
OG0000255	elephant_shark
OG0002728	dog
OG0002728	zebra_finch
OG0002728	green_anole
OG0002728	amphioxus
OG0002728	turkey
OG0002728	opossum
OG0002728	medaka
OG0002728	mouse
OG0002728	stickleback
OG0002728	chicken
OG0002728	zebrafish
OG0002728	pufferfish
OG0002728	spotted_gar
OG0002728	human
OG0002728	elephant_shark
OG0002479	dog
OG0002479	zebra_finch
OG0002479	green_anole
OG0002479	amphioxus
OG0002479	turkey
OG0002479	human
OG0002479	medaka
OG0002479	mouse
OG0002479	stickleback
OG0002479	chicken
OG0002479	zebrafish
OG0002479	pufferfish
OG0002479	spotted_gar
OG0002479	opossum
OG0002479	elephant_shark
OG0003328	dog
OG0003328	zebra_finch
OG0003328	green_anole
OG0003328	amphioxus
OG0003328	turkey
OG0003328	human
OG0003328	medaka
OG0003328	mouse
OG0003328	pufferfish
OG0003328	chicken
OG0003328	zebrafish
OG0003328	stickleback
OG0003328	spotted_gar
OG0003328	opossum
OG0003328	elephant_shark
OG0002627	dog
OG0002627	zebra_finch
OG0002627	green_anole
OG0002627	amphioxus
OG0002627	turkey
OG0002627	human
OG0002627	medaka
OG0002627	mouse
OG0002627	stickleback
OG0002627	chicken
OG0002627	zebrafish
OG0002627	pufferfish
OG0002627	spotted_gar
OG0002627	opossum
OG0002627	elephant_shark
OG0003171	dog
OG0003171	zebra_finch
OG0003171	green_anole
OG0003171	amphioxus
OG0003171	turkey
OG0003171	human
OG0003171	medaka
OG0003171	mouse
OG0003171	stickleback
OG0003171	chicken
OG0003171	zebrafish
OG0003171	pufferfish
OG0003171	spotted_gar
OG0003171	opossum
OG0003171	elephant_shark
OG0002900	dog
OG0002900	zebra_finch
OG0002900	green_anole
OG0002900	amphioxus
OG0002900	turkey
OG0002900	human
OG0002900	medaka
OG0002900	mouse
OG0002900	stickleback
OG0002900	chicken
OG0002900	zebrafish
OG0002900	pufferfish
OG0002900	spotted_gar
OG0002900	opossum
OG0002900	elephant_shark
OG0002247	dog
OG0002247	zebra_finch
OG0002247	green_anole
OG0002247	amphioxus
OG0002247	turkey
OG0002247	human
OG0002247	medaka
OG0002247	mouse
OG0002247	pufferfish
OG0002247	chicken
OG0002247	zebrafish
OG0002247	stickleback
OG0002247	spotted_gar
OG0002247	opossum
OG0002247	elephant_shark
OG0001088	dog
OG0001088	zebra_finch
OG0001088	green_anole
OG0001088	amphioxus
OG0001088	turkey
OG0001088	human
OG0001088	medaka
OG0001088	mouse
OG0001088	pufferfish
OG0001088	chicken
OG0001088	zebrafish
OG0001088	stickleback
OG0001088	spotted_gar
OG0001088	opossum
OG0001088	elephant_shark
OG0002435	dog
OG0002435	zebra_finch
OG0002435	green_anole
OG0002435	amphioxus
OG0002435	turkey
OG0002435	human
OG0002435	medaka
OG0002435	mouse
OG0002435	pufferfish
OG0002435	chicken
OG0002435	zebrafish
OG0002435	stickleback
OG0002435	spotted_gar
OG0002435	opossum
OG0002435	elephant_shark
OG0001431	dog
OG0001431	zebra_finch
OG0001431	green_anole
OG0001431	amphioxus
OG0001431	turkey
OG0001431	human
OG0001431	medaka
OG0001431	mouse
OG0001431	stickleback
OG0001431	chicken
OG0001431	zebrafish
OG0001431	pufferfish
OG0001431	spotted_gar
OG0001431	opossum
OG0001431	elephant_shark
OG0003212	dog
OG0003212	zebra_finch
OG0003212	green_anole
OG0003212	amphioxus
OG0003212	turkey
OG0003212	human
OG0003212	medaka
OG0003212	mouse
OG0003212	stickleback
OG0003212	chicken
OG0003212	zebrafish
OG0003212	pufferfish
OG0003212	spotted_gar
OG0003212	opossum
OG0002069	dog
OG0002069	zebra_finch
OG0002069	green_anole
OG0002069	amphioxus
OG0002069	turkey
OG0002069	opossum
