elephant_shark	AAVX02048862.1	3027	4266
elephant_shark	AAVX02048874.1	1437	2477
elephant_shark	AAVX02048875.1	1236	4858
elephant_shark	AAVX02048888.1	3826	5659
elephant_shark	AAVX02048891.1	357	1971
elephant_shark	AAVX02048892.1	4764	5774
elephant_shark	AAVX02048904.1	1661	5347
elephant_shark	AAVX02048912.1	913	3424
elephant_shark	AAVX02048914.1	56	4116
elephant_shark	AAVX02048957.1	21	1975
elephant_shark	AAVX02048966.1	29	5717
elephant_shark	AAVX02048975.1	16	5523
elephant_shark	AAVX02048979.1	60	3508
elephant_shark	AAVX02048981.1	291	1191
elephant_shark	AAVX02049006.1	555	5108
elephant_shark	AAVX02049014.1	3686	4745
elephant_shark	AAVX02049019.1	21	5533
elephant_shark	AAVX02049049.1	275	5337
elephant_shark	AAVX02049050.1	690	1715
elephant_shark	AAVX02049066.1	1014	3798
elephant_shark	AAVX02049067.1	21	5618
elephant_shark	AAVX02049078.1	3	3667
elephant_shark	AAVX02049092.1	55	5523
elephant_shark	AAVX02049105.1	1	933
elephant_shark	AAVX02049128.1	1130	4656
elephant_shark	AAVX02049157.1	21	2228
elephant_shark	AAVX02049165.1	1662	2459
elephant_shark	AAVX02049174.1	57	877
elephant_shark	AAVX02049186.1	50	1954
elephant_shark	AAVX02049191.1	21	5511
elephant_shark	AAVX02049207.1	498	5514
elephant_shark	AAVX02049209.1	4104	5505
elephant_shark	AAVX02049211.1	2482	5473
elephant_shark	AAVX02049234.1	1028	5253
elephant_shark	AAVX02049249.1	112	4587
elephant_shark	AAVX02049251.1	21	5452
elephant_shark	AAVX02049269.1	21	3743
elephant_shark	AAVX02049281.1	2969	3450
elephant_shark	AAVX02049307.1	4564	5381
elephant_shark	AAVX02049320.1	2	5238
elephant_shark	AAVX02049356.1	3360	5364
elephant_shark	AAVX02049397.1	2362	3276
elephant_shark	AAVX02049404.1	21	5301
elephant_shark	AAVX02049415.1	3466	5156
elephant_shark	AAVX02049418.1	1316	5209
elephant_shark	AAVX02049468.1	1797	3353
elephant_shark	AAVX02049474.1	1751	2859
elephant_shark	AAVX02049496.1	1275	5196
elephant_shark	AAVX02049497.1	2411	3600
elephant_shark	AAVX02049499.1	1012	1659
elephant_shark	AAVX02049522.1	204	1523
elephant_shark	AAVX02049523.1	326	5134
elephant_shark	AAVX02049556.1	2011	3412
elephant_shark	AAVX02049568.1	21	4404
elephant_shark	AAVX02049569.1	3246	3999
elephant_shark	AAVX02049604.1	3227	4972
elephant_shark	AAVX02049616.1	1416	4758
elephant_shark	AAVX02049668.1	1374	3655
elephant_shark	AAVX02049686.1	1696	2793
elephant_shark	AAVX02049696.1	1	4208
elephant_shark	AAVX02049730.1	3002	4057
elephant_shark	AAVX02049737.1	1623	4957
elephant_shark	AAVX02049746.1	21	4931
elephant_shark	AAVX02049825.1	69	4105
elephant_shark	AAVX02049828.1	248	4773
elephant_shark	AAVX02049846.1	3279	3754
elephant_shark	AAVX02049852.1	132	1504
elephant_shark	AAVX02049872.1	21	3796
elephant_shark	AAVX02049925.1	896	4013
elephant_shark	AAVX02049939.1	3135	3717
elephant_shark	AAVX02049940.1	1107	2419
elephant_shark	AAVX02049972.1	2076	4741
elephant_shark	AAVX02050002.1	2841	4239
elephant_shark	AAVX02050005.1	1371	4707
elephant_shark	AAVX02050021.1	1585	4688
elephant_shark	AAVX02050050.1	36	4663
elephant_shark	AAVX02050051.1	349	4661
elephant_shark	AAVX02050052.1	1756	3537
elephant_shark	AAVX02050058.1	1403	4039
elephant_shark	AAVX02050059.1	21	4421
elephant_shark	AAVX02050062.1	512	3891
elephant_shark	AAVX02050069.1	1590	3300
elephant_shark	AAVX02050079.1	1490	2025
elephant_shark	AAVX02050080.1	639	1457
elephant_shark	AAVX02050085.1	541	3413
elephant_shark	AAVX02050090.1	1012	4647
elephant_shark	AAVX02050124.1	937	3984
elephant_shark	AAVX02050152.1	534	1178
elephant_shark	AAVX02050182.1	2096	2617
elephant_shark	AAVX02050199.1	1802	3187
elephant_shark	AAVX02050207.1	5	4380
elephant_shark	AAVX02050211.1	1554	3482
elephant_shark	AAVX02050227.1	510	1823
elephant_shark	AAVX02050229.1	2069	3251
elephant_shark	AAVX02050241.1	120	2013
elephant_shark	AAVX02050310.1	1345	2415
elephant_shark	AAVX02050311.1	803	4520
elephant_shark	AAVX02050314.1	21	3811
elephant_shark	AAVX02050318.1	321	4492
elephant_shark	AAVX02050335.1	2	4449
elephant_shark	AAVX02050341.1	239	3687
elephant_shark	AAVX02050345.1	477	4476
elephant_shark	AAVX02050384.1	99	4086
elephant_shark	AAVX02050407.1	613	3013
elephant_shark	AAVX02050419.1	1879	2906
elephant_shark	AAVX02050421.1	567	4282
elephant_shark	AAVX02050422.1	32	1630
elephant_shark	AAVX02050426.1	2186	3490
elephant_shark	AAVX02050479.1	818	1887
elephant_shark	AAVX02050504.1	21	1939
elephant_shark	AAVX02050506.1	3887	4367
elephant_shark	AAVX02050516.1	579	4354
elephant_shark	AAVX02050535.1	21	2937
elephant_shark	AAVX02050552.1	448	3034
elephant_shark	AAVX02050556.1	938	2494
elephant_shark	AAVX02050579.1	221	4127
elephant_shark	AAVX02050590.1	589	2036
elephant_shark	AAVX02050605.1	398	1538
elephant_shark	AAVX02050633.1	110	2054
elephant_shark	AAVX02050654.1	1396	3668
elephant_shark	AAVX02050700.1	5	1789
elephant_shark	AAVX02050735.1	21	4021
elephant_shark	AAVX02050745.1	2517	4151
elephant_shark	AAVX02050766.1	475	4136
elephant_shark	AAVX02050772.1	1168	4168
elephant_shark	AAVX02050774.1	3313	4007
elephant_shark	AAVX02050827.1	2026	4135
elephant_shark	AAVX02050838.1	1948	3950
elephant_shark	AAVX02050849.1	53	3146
elephant_shark	AAVX02050851.1	112	225
elephant_shark	AAVX02050858.1	13	2971
elephant_shark	AAVX02050862.1	1515	2978
elephant_shark	AAVX02050929.1	21	2396
elephant_shark	AAVX02050943.1	21	4058
elephant_shark	AAVX02050944.1	1909	3457
elephant_shark	AAVX02051001.1	938	4031
elephant_shark	AAVX02051028.1	1637	4002
elephant_shark	AAVX02051082.1	1961	3174
elephant_shark	AAVX02051089.1	2199	3206
elephant_shark	AAVX02051092.1	82	2323
elephant_shark	AAVX02051108.1	110	3520
elephant_shark	AAVX02051138.1	1399	3873
elephant_shark	AAVX02051148.1	3164	3886
elephant_shark	AAVX02051157.1	424	3906
elephant_shark	AAVX02051178.1	57	3372
elephant_shark	AAVX02051194.1	668	1414
elephant_shark	AAVX02051201.1	965	3878
elephant_shark	AAVX02051212.1	24	873
elephant_shark	AAVX02051252.1	21	3780
elephant_shark	AAVX02051317.1	21	3628
elephant_shark	AAVX02051332.1	676	2461
elephant_shark	AAVX02051333.1	428	1384
elephant_shark	AAVX02051359.1	3116	3715
elephant_shark	AAVX02051386.1	1	3497
elephant_shark	AAVX02051396.1	1174	2666
elephant_shark	AAVX02051397.1	21	3751
elephant_shark	AAVX02051398.1	1235	2123
elephant_shark	AAVX02051405.1	2586	3436
elephant_shark	AAVX02051410.1	1619	3100
elephant_shark	AAVX02051423.1	1423	2492
elephant_shark	AAVX02051442.1	920	1731
elephant_shark	AAVX02051452.1	1351	2680
elephant_shark	AAVX02051459.1	2484	3064
elephant_shark	AAVX02051492.1	305	3699
elephant_shark	AAVX02051550.1	33	853
elephant_shark	AAVX02051592.1	1213	3602
elephant_shark	AAVX02051599.1	986	2155
elephant_shark	AAVX02051619.1	306	3197
elephant_shark	AAVX02051632.1	2064	3245
elephant_shark	AAVX02051641.1	2135	2591
elephant_shark	AAVX02051648.1	278	2545
elephant_shark	AAVX02051668.1	12	848
elephant_shark	AAVX02051685.1	3051	3593
elephant_shark	AAVX02051695.1	286	3471
elephant_shark	AAVX02051713.1	932	2733
elephant_shark	AAVX02051714.1	2043	3528
elephant_shark	AAVX02051734.1	21	3561
elephant_shark	AAVX02051737.1	261	821
elephant_shark	AAVX02051746.1	733	2005
elephant_shark	AAVX02051774.1	2594	3498
elephant_shark	AAVX02051798.1	32	1871
elephant_shark	AAVX02051806.1	954	3507
elephant_shark	AAVX02051897.1	396	1509
elephant_shark	AAVX02051918.1	10	2011
elephant_shark	AAVX02051930.1	42	2802
elephant_shark	AAVX02051940.1	21	3382
elephant_shark	AAVX02051944.1	358	2909
elephant_shark	AAVX02051956.1	1	2866
elephant_shark	AAVX02051964.1	526	3175
elephant_shark	AAVX02051973.1	69	3398
elephant_shark	AAVX02051985.1	2561	3348
elephant_shark	AAVX02052000.1	838	2082
elephant_shark	AAVX02052006.1	1381	2094
elephant_shark	AAVX02052025.1	21	1458
elephant_shark	AAVX02052031.1	612	1489
elephant_shark	AAVX02052035.1	21	1926
elephant_shark	AAVX02052083.1	61	861
elephant_shark	AAVX02052095.1	2251	3139
elephant_shark	AAVX02052139.1	197	2050
elephant_shark	AAVX02052150.1	21	3309
elephant_shark	AAVX02052162.1	37	1806
elephant_shark	AAVX02052163.1	805	3106
elephant_shark	AAVX02052202.1	248	3269
elephant_shark	AAVX02052235.1	1003	3179
elephant_shark	AAVX02052243.1	21	2821
elephant_shark	AAVX02052247.1	249	1223
elephant_shark	AAVX02052254.1	362	3229
elephant_shark	AAVX02052282.1	2062	3160
elephant_shark	AAVX02052296.1	526	3209
elephant_shark	AAVX02052320.1	891	1996
elephant_shark	AAVX02052331.1	1050	3188
elephant_shark	AAVX02052334.1	331	3158
elephant_shark	AAVX02052343.1	1801	3003
elephant_shark	AAVX02052357.1	535	2747
elephant_shark	AAVX02052377.1	520	2968
elephant_shark	AAVX02052378.1	468	3155
elephant_shark	AAVX02052387.1	21	2556
elephant_shark	AAVX02052415.1	133	2770
elephant_shark	AAVX02052424.1	3015	3119
elephant_shark	AAVX02052427.1	926	2130
elephant_shark	AAVX02052432.1	21	2520
elephant_shark	AAVX02052433.1	1270	2990
elephant_shark	AAVX02052446.1	95	2140
elephant_shark	AAVX02052451.1	970	1577
elephant_shark	AAVX02052458.1	789	3092
elephant_shark	AAVX02052463.1	106	1325
elephant_shark	AAVX02052474.1	370	3068
elephant_shark	AAVX02052477.1	21	2028
elephant_shark	AAVX02052497.1	86	2958
elephant_shark	AAVX02052498.1	2484	2984
elephant_shark	AAVX02052500.1	378	3004
elephant_shark	AAVX02052527.1	21	3022
elephant_shark	AAVX02052535.1	929	1776
elephant_shark	AAVX02052541.1	21	2864
elephant_shark	AAVX02052573.1	597	2694
elephant_shark	AAVX02052584.1	1305	2100
elephant_shark	AAVX02052591.1	201	2299
elephant_shark	AAVX02052596.1	1065	2946
elephant_shark	AAVX02052602.1	2	2944
elephant_shark	AAVX02052605.1	381	1100
elephant_shark	AAVX02052610.1	178	1587
elephant_shark	AAVX02052618.1	158	820
elephant_shark	AAVX02052619.1	21	2947
elephant_shark	AAVX02052620.1	144	1672
elephant_shark	AAVX02052647.1	1870	2559
elephant_shark	AAVX02052656.1	26	2898
elephant_shark	AAVX02052674.1	21	2820
elephant_shark	AAVX02052691.1	1588	2829
elephant_shark	AAVX02052693.1	21	2855
elephant_shark	AAVX02052697.1	21	2850
elephant_shark	AAVX02052706.1	21	2841
elephant_shark	AAVX02052707.1	296	2391
elephant_shark	AAVX02052708.1	92	2804
elephant_shark	AAVX02052711.1	21	2837
elephant_shark	AAVX02052721.1	120	2801
elephant_shark	AAVX02052731.1	1913	2779
elephant_shark	AAVX02052750.1	104	764
elephant_shark	AAVX02052753.1	361	2800
elephant_shark	AAVX02052763.1	21	2786
elephant_shark	AAVX02052765.1	21	2789
elephant_shark	AAVX02052769.1	21	1634
elephant_shark	AAVX02052780.1	1543	1758
elephant_shark	AAVX02052785.1	1439	2765
elephant_shark	AAVX02052788.1	231	2286
elephant_shark	AAVX02052799.1	90	1667
elephant_shark	AAVX02052801.1	1249	2496
elephant_shark	AAVX02052818.1	379	2255
elephant_shark	AAVX02052825.1	42	2686
elephant_shark	AAVX02052829.1	301	2342
elephant_shark	AAVX02052830.1	21	2593
elephant_shark	AAVX02052846.1	2097	2593
elephant_shark	AAVX02052854.1	80	1264
elephant_shark	AAVX02052862.1	130	1164
elephant_shark	AAVX02052864.1	1	1318
elephant_shark	AAVX02052865.1	939	2692
elephant_shark	AAVX02052866.1	54	2691
elephant_shark	AAVX02052869.1	21	2039
elephant_shark	AAVX02052896.1	37	255
elephant_shark	AAVX02052946.1	64	2395
elephant_shark	AAVX02052957.1	64	1834
elephant_shark	AAVX02052965.1	1697	2612
elephant_shark	AAVX02052970.1	365	2121
elephant_shark	AAVX02052976.1	140	514
elephant_shark	AAVX02052980.1	1243	2611
elephant_shark	AAVX02052983.1	21	2420
elephant_shark	AAVX02052984.1	21	2551
elephant_shark	AAVX02052990.1	429	2533
elephant_shark	AAVX02052999.1	21	1853
elephant_shark	AAVX02053000.1	21	2460
elephant_shark	AAVX02053013.1	21	2570
elephant_shark	AAVX02053022.1	66	2357
elephant_shark	AAVX02053024.1	181	831
elephant_shark	AAVX02053025.1	21	2118
elephant_shark	AAVX02053033.1	21	2555
elephant_shark	AAVX02053037.1	33	2552
elephant_shark	AAVX02053081.1	21	527
elephant_shark	AAVX02053125.1	293	2171
elephant_shark	AAVX02053146.1	732	2459
elephant_shark	AAVX02053150.1	30	2456
elephant_shark	AAVX02053151.1	41	1472
elephant_shark	AAVX02053157.1	21	2453
elephant_shark	AAVX02053164.1	125	2298
elephant_shark	AAVX02053167.1	113	2442
elephant_shark	AAVX02053169.1	648	1431
elephant_shark	AAVX02053171.1	514	1953
elephant_shark	AAVX02053174.1	33	2422
elephant_shark	AAVX02053190.1	1733	2170
elephant_shark	AAVX02053191.1	164	1177
elephant_shark	AAVX02053195.1	21	2424
elephant_shark	AAVX02053196.1	21	1620
elephant_shark	AAVX02053205.1	26	1341
elephant_shark	AAVX02053224.1	4	1173
elephant_shark	AAVX02053227.1	21	2176
elephant_shark	AAVX02053233.1	283	2396
elephant_shark	AAVX02053235.1	87	2396
elephant_shark	AAVX02053236.1	21	2226
elephant_shark	AAVX02053238.1	21	1660
elephant_shark	AAVX02053241.1	635	2389
elephant_shark	AAVX02053245.1	794	1817
elephant_shark	AAVX02053278.1	267	1489
elephant_shark	AAVX02053292.1	934	2371
elephant_shark	AAVX02053296.1	386	1548
elephant_shark	AAVX02053301.1	337	2260
elephant_shark	AAVX02053309.1	1074	2330
elephant_shark	AAVX02053328.1	288	2160
elephant_shark	AAVX02053329.1	21	2356
elephant_shark	AAVX02053346.1	25	1580
elephant_shark	AAVX02053365.1	410	1734
elephant_shark	AAVX02053383.1	21	1576
elephant_shark	AAVX02053412.1	610	2255
elephant_shark	AAVX02053416.1	285	518
elephant_shark	AAVX02053428.1	21	2272
elephant_shark	AAVX02053436.1	196	2169
elephant_shark	AAVX02053451.1	509	1268
elephant_shark	AAVX02053456.1	714	2165
elephant_shark	AAVX02053478.1	21	1107
elephant_shark	AAVX02053485.1	534	1203
elephant_shark	AAVX02053506.1	38	2228
elephant_shark	AAVX02053528.1	53	2204
elephant_shark	AAVX02053537.1	21	2117
elephant_shark	AAVX02053545.1	156	754
elephant_shark	AAVX02053547.1	309	2184
elephant_shark	AAVX02053549.1	221	457
elephant_shark	AAVX02053559.1	21	1561
elephant_shark	AAVX02053577.1	476	2193
elephant_shark	AAVX02053580.1	46	1394
elephant_shark	AAVX02053612.1	21	1122
elephant_shark	AAVX02053617.1	290	2169
elephant_shark	AAVX02053620.1	10	2060
elephant_shark	AAVX02053626.1	21	2165
elephant_shark	AAVX02053631.1	21	1455
elephant_shark	AAVX02053633.1	21	1714
elephant_shark	AAVX02053642.1	27	1138
elephant_shark	AAVX02053660.1	57	1186
elephant_shark	AAVX02053669.1	21	2146
elephant_shark	AAVX02053676.1	400	1874
elephant_shark	AAVX02053684.1	344	1911
elephant_shark	AAVX02053698.1	2	1933
elephant_shark	AAVX02053705.1	21	2128
elephant_shark	AAVX02053710.1	517	2126
elephant_shark	AAVX02053717.1	145	1881
elephant_shark	AAVX02053719.1	21	1899
elephant_shark	AAVX02053723.1	324	1923
elephant_shark	AAVX02053726.1	21	2116
elephant_shark	AAVX02053737.1	1492	2106
elephant_shark	AAVX02053738.1	232	1308
elephant_shark	AAVX02053762.1	21	1651
elephant_shark	AAVX02053766.1	46	2095
elephant_shark	AAVX02053771.1	275	2047
elephant_shark	AAVX02053778.1	21	2089
elephant_shark	AAVX02053781.1	21	2088
elephant_shark	AAVX02053783.1	1271	2057
elephant_shark	AAVX02053788.1	402	1366
elephant_shark	AAVX02053793.1	21	990
elephant_shark	AAVX02053804.1	1084	2098
elephant_shark	AAVX02053818.1	432	1506
elephant_shark	AAVX02053825.1	16	2069
elephant_shark	AAVX02053830.1	300	2087
elephant_shark	AAVX02053839.1	580	986
elephant_shark	AAVX02053841.1	1	513
elephant_shark	AAVX02053865.1	21	1893
elephant_shark	AAVX02053866.1	55	1224
elephant_shark	AAVX02053871.1	276	2047
elephant_shark	AAVX02053872.1	465	1718
elephant_shark	AAVX02053919.1	311	1662
elephant_shark	AAVX02053920.1	21	2024
elephant_shark	AAVX02053932.1	35	1894
elephant_shark	AAVX02053937.1	52	1985
elephant_shark	AAVX02053945.1	380	1337
elephant_shark	AAVX02053948.1	41	2012
elephant_shark	AAVX02053952.1	29	1677
elephant_shark	AAVX02053961.1	437	1717
elephant_shark	AAVX02053966.1	1739	1903
elephant_shark	AAVX02053979.1	930	1484
elephant_shark	AAVX02053983.1	21	1994
elephant_shark	AAVX02053987.1	1241	1765
elephant_shark	AAVX02053990.1	21	1855
elephant_shark	AAVX02054004.1	75	1229
elephant_shark	AAVX02054020.1	21	1976
elephant_shark	AAVX02054050.1	70	1649
elephant_shark	AAVX02054055.1	178	1022
elephant_shark	AAVX02054062.1	295	1693
elephant_shark	AAVX02054073.1	21	1954
elephant_shark	AAVX02054083.1	96	1950
elephant_shark	AAVX02054087.1	43	1948
elephant_shark	AAVX02054102.1	2	1529
elephant_shark	AAVX02054105.1	21	1941
elephant_shark	AAVX02054118.1	132	1935
elephant_shark	AAVX02054122.1	21	1106
elephant_shark	AAVX02054160.1	21	1915
elephant_shark	AAVX02054184.1	54	1825
elephant_shark	AAVX02054186.1	166	1904
elephant_shark	AAVX02054187.1	7	1904
elephant_shark	AAVX02054197.1	21	1900
elephant_shark	AAVX02054205.1	21	1889
elephant_shark	AAVX02054206.1	21	1764
elephant_shark	AAVX02054219.1	87	1837
elephant_shark	AAVX02054241.1	29	1894
elephant_shark	AAVX02054243.1	1571	1887
elephant_shark	AAVX02054245.1	21	1350
elephant_shark	AAVX02054252.1	357	791
elephant_shark	AAVX02054279.1	21	1149
elephant_shark	AAVX02054325.1	42	1352
elephant_shark	AAVX02054328.1	548	1599
elephant_shark	AAVX02054339.1	21	1846
elephant_shark	AAVX02054362.1	47	1641
elephant_shark	AAVX02054366.1	21	1838
elephant_shark	AAVX02054369.1	287	1838
elephant_shark	AAVX02054394.1	245	862
elephant_shark	AAVX02054403.1	7	1326
elephant_shark	AAVX02054409.1	21	1797
elephant_shark	AAVX02054416.1	21	1771
elephant_shark	AAVX02054424.1	30	947
elephant_shark	AAVX02054446.1	118	1755
elephant_shark	AAVX02054458.1	23	163
elephant_shark	AAVX02054462.1	21	760
elephant_shark	AAVX02054465.1	21	1520
elephant_shark	AAVX02054466.1	21	894
elephant_shark	AAVX02054474.1	21	1791
elephant_shark	AAVX02054476.1	182	1800
elephant_shark	AAVX02054482.1	2	769
elephant_shark	AAVX02054484.1	21	1799
elephant_shark	AAVX02054500.1	52	544
elephant_shark	AAVX02054502.1	262	1712
elephant_shark	AAVX02054521.1	21	1788
elephant_shark	AAVX02054526.1	3	921
elephant_shark	AAVX02054541.1	21	1783
elephant_shark	AAVX02054554.1	87	1608
elephant_shark	AAVX02054566.1	474	1360
elephant_shark	AAVX02054601.1	21	1768
elephant_shark	AAVX02054602.1	21	1768
elephant_shark	AAVX02054604.1	117	1786
elephant_shark	AAVX02054608.1	26	1766
elephant_shark	AAVX02054691.1	21	1747
elephant_shark	AAVX02054699.1	112	1380
elephant_shark	AAVX02054736.1	469	1618
elephant_shark	AAVX02054746.1	116	604
elephant_shark	AAVX02054747.1	534	1751
elephant_shark	AAVX02054774.1	21	1727
elephant_shark	AAVX02054791.1	21	1644
elephant_shark	AAVX02054796.1	98	394
elephant_shark	AAVX02054802.1	565	1719
elephant_shark	AAVX02054813.1	21	1501
elephant_shark	AAVX02054815.1	13	1258
elephant_shark	AAVX02054820.1	21	1715
elephant_shark	AAVX02054852.1	1118	1588
elephant_shark	AAVX02054854.1	118	824
elephant_shark	AAVX02054870.1	9	1676
elephant_shark	AAVX02054878.1	21	1703
elephant_shark	AAVX02054891.1	21	1373
elephant_shark	AAVX02054904.1	23	1191
elephant_shark	AAVX02054926.1	27	1690
elephant_shark	AAVX02054929.1	882	1658
elephant_shark	AAVX02054935.1	1	684
elephant_shark	AAVX02054972.1	1151	1420
elephant_shark	AAVX02054980.1	187	1679
elephant_shark	AAVX02054984.1	21	1663
elephant_shark	AAVX02055001.1	555	1595
elephant_shark	AAVX02055053.1	279	1639
elephant_shark	AAVX02055070.1	48	652
elephant_shark	AAVX02055072.1	176	1657
elephant_shark	AAVX02055073.1	21	582
elephant_shark	AAVX02055082.1	58	1035
elephant_shark	AAVX02055097.1	379	1482
elephant_shark	AAVX02055098.1	21	1287
elephant_shark	AAVX02055121.1	21	1227
elephant_shark	AAVX02055123.1	140	1185
elephant_shark	AAVX02055129.1	446	1601
elephant_shark	AAVX02055130.1	186	906
elephant_shark	AAVX02055135.1	70	1649
elephant_shark	AAVX02055143.1	221	921
elephant_shark	AAVX02055145.1	21	1487
elephant_shark	AAVX02055185.1	21	1632
elephant_shark	AAVX02055188.1	330	1483
elephant_shark	AAVX02055202.1	332	1394
elephant_shark	AAVX02055242.1	21	1622
elephant_shark	AAVX02055264.1	47	1321
elephant_shark	AAVX02055294.1	93	428
elephant_shark	AAVX02055305.1	241	1184
elephant_shark	AAVX02055306.1	219	1608
elephant_shark	AAVX02055323.1	21	1602
elephant_shark	AAVX02055336.1	402	1490
elephant_shark	AAVX02055347.1	113	1359
elephant_shark	AAVX02055351.1	34	1600
elephant_shark	AAVX02055354.1	21	1599
elephant_shark	AAVX02055367.1	21	1597
elephant_shark	AAVX02055372.1	888	1597
elephant_shark	AAVX02055381.1	265	1512
elephant_shark	AAVX02055393.1	21	1594
elephant_shark	AAVX02055396.1	34	473
elephant_shark	AAVX02055401.1	54	1273
elephant_shark	AAVX02055405.1	10	886
elephant_shark	AAVX02055406.1	598	1607
elephant_shark	AAVX02055448.1	21	1585
elephant_shark	AAVX02055450.1	162	626
elephant_shark	AAVX02055462.1	3	1582
elephant_shark	AAVX02055479.1	20	1237
elephant_shark	AAVX02055487.1	295	1576
elephant_shark	AAVX02055499.1	12	515
elephant_shark	AAVX02055521.1	1	1570
elephant_shark	AAVX02055525.1	572	1556
elephant_shark	AAVX02055526.1	307	1553
elephant_shark	AAVX02055529.1	151	1033
elephant_shark	AAVX02055530.1	134	1566
elephant_shark	AAVX02055543.1	147	1077
elephant_shark	AAVX02055546.1	46	1216
elephant_shark	AAVX02055552.1	21	1330
elephant_shark	AAVX02055554.1	244	1084
elephant_shark	AAVX02055580.1	21	1560
elephant_shark	AAVX02055588.1	21	1559
elephant_shark	AAVX02055607.1	21	1373
elephant_shark	AAVX02055627.1	713	1129
elephant_shark	AAVX02055639.1	30	1552
elephant_shark	AAVX02055649.1	531	1531
elephant_shark	AAVX02055680.1	721	1498
elephant_shark	AAVX02055689.1	117	1547
elephant_shark	AAVX02055706.1	13	436
elephant_shark	AAVX02055708.1	21	1457
elephant_shark	AAVX02055715.1	21	1543
elephant_shark	AAVX02055717.1	389	1527
elephant_shark	AAVX02055730.1	172	1520
elephant_shark	AAVX02055766.1	84	1522
elephant_shark	AAVX02055785.1	21	1188
elephant_shark	AAVX02055788.1	72	978
elephant_shark	AAVX02055793.1	123	1533
elephant_shark	AAVX02055801.1	299	1504
elephant_shark	AAVX02055803.1	109	1419
elephant_shark	AAVX02055825.1	213	776
elephant_shark	AAVX02055827.1	304	1535
elephant_shark	AAVX02055847.1	285	1526
elephant_shark	AAVX02055881.1	21	1521
elephant_shark	AAVX02055904.1	555	710
elephant_shark	AAVX02055907.1	488	1517
elephant_shark	AAVX02055924.1	21	1516
elephant_shark	AAVX02055933.1	21	1514
elephant_shark	AAVX02055936.1	122	1513
elephant_shark	AAVX02055943.1	497	1237
elephant_shark	AAVX02055970.1	21	1508
elephant_shark	AAVX02055979.1	21	1507
elephant_shark	AAVX02055989.1	460	1506
elephant_shark	AAVX02055994.1	1039	1446
elephant_shark	AAVX02055999.1	703	1185
elephant_shark	AAVX02056001.1	339	1318
elephant_shark	AAVX02056022.1	255	1396
elephant_shark	AAVX02056029.1	21	1054
elephant_shark	AAVX02056048.1	21	1503
elephant_shark	AAVX02056049.1	21	1465
elephant_shark	AAVX02056062.1	620	1419
elephant_shark	AAVX02056066.1	443	643
elephant_shark	AAVX02056070.1	21	1496
elephant_shark	AAVX02056093.1	21	1493
elephant_shark	AAVX02056112.1	127	1479
elephant_shark	AAVX02056127.1	21	1477
elephant_shark	AAVX02056141.1	21	1488
elephant_shark	AAVX02056157.1	880	1506
elephant_shark	AAVX02056163.1	1035	1460
elephant_shark	AAVX02056168.1	466	1136
elephant_shark	AAVX02056179.1	21	1440
elephant_shark	AAVX02056207.1	74	1480
elephant_shark	AAVX02056208.1	874	1268
elephant_shark	AAVX02056213.1	631	960
elephant_shark	AAVX02056245.1	21	1476
elephant_shark	AAVX02056257.1	93	980
elephant_shark	AAVX02056268.1	21	1472
elephant_shark	AAVX02056269.1	3	1472
elephant_shark	AAVX02056291.1	27	1469
elephant_shark	AAVX02056298.1	1315	1425
elephant_shark	AAVX02056355.1	259	1466
elephant_shark	AAVX02056357.1	176	1369
elephant_shark	AAVX02056359.1	490	1460
elephant_shark	AAVX02056361.1	127	1206
elephant_shark	AAVX02056382.1	21	1456
elephant_shark	AAVX02056385.1	13	375
elephant_shark	AAVX02056386.1	21	809
elephant_shark	AAVX02056425.1	484	1393
elephant_shark	AAVX02056433.1	204	799
elephant_shark	AAVX02056438.1	1017	1394
elephant_shark	AAVX02056445.1	291	716
elephant_shark	AAVX02056475.1	21	1443
elephant_shark	AAVX02056476.1	97	1443
elephant_shark	AAVX02056484.1	1170	1388
elephant_shark	AAVX02056500.1	419	1440
elephant_shark	AAVX02056501.1	21	1407
elephant_shark	AAVX02056519.1	161	1151
elephant_shark	AAVX02056577.1	21	1366
elephant_shark	AAVX02056580.1	22	1428
elephant_shark	AAVX02056603.1	371	1429
elephant_shark	AAVX02056607.1	21	1146
elephant_shark	AAVX02056624.1	20	1366
elephant_shark	AAVX02056629.1	105	1190
elephant_shark	AAVX02056637.1	300	932
elephant_shark	AAVX02056644.1	412	1308
elephant_shark	AAVX02056682.1	21	1087
elephant_shark	AAVX02056730.1	34	1415
elephant_shark	AAVX02056733.1	162	693
elephant_shark	AAVX02056745.1	21	1414
elephant_shark	AAVX02056771.1	535	1416
elephant_shark	AAVX02056782.1	21	1411
elephant_shark	AAVX02056794.1	304	1085
elephant_shark	AAVX02056838.1	104	1406
elephant_shark	AAVX02056855.1	27	713
elephant_shark	AAVX02056885.1	21	1019
elephant_shark	AAVX02056887.1	313	1111
elephant_shark	AAVX02056921.1	440	1020
elephant_shark	AAVX02056948.1	355	1394
elephant_shark	AAVX02056952.1	21	1394
elephant_shark	AAVX02056976.1	406	1336
elephant_shark	AAVX02056995.1	573	1390
elephant_shark	AAVX02057014.1	21	1388
elephant_shark	AAVX02057026.1	102	1264
elephant_shark	AAVX02057033.1	21	1386
elephant_shark	AAVX02057055.1	9	1179
elephant_shark	AAVX02057074.1	37	1382
